	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
SBS30	0.065995	0.0	0.0	-0.092761	-0.43097	0.0	243.61	0.060776	0.0	0.0	-0.10292	0.0	0.0	0.0	-13.144	0.0	0.0	0.25904	-0.057142	0.0	0.0	-31.05	0.0	0.0	-0.28293	-47.456	0.0	0.0	-15.012	0.0	-0.10042	-0.13934	-2.028	0.0	0.27089	0.0	0.0	0.0	0.0	0.0	-0.20741	0.12473	-0.66042	0.0	-26.813	-0.11336	0.0	-0.071449	-0.0020116	-3.7974	-37.3	0.0	0.0	0.0	0.0	-0.067727	0.064603	0.0	12.071	0.0	0.0	0.0	0.0	0.0	-4.4331	0.0	-2.1455	0.0	-9.0614	-2.4611	0.0	-0.39357	0.0	0.032683	-0.01404	-61.306	0.0	0.0	0.0	0.0	-18.334	0.0	-9.7695	-3.056	-0.44223	0.0	-0.77089	0.48283	0.0	0.0	0.0	-0.20791	0.0	5.0734	-0.23753	-3.241	0.0	-2.4782	0.0	0.0	-2.4718	0.073003	0.0	-16.594	0.0	0.0	0.0	0.0	-0.28488	-26.415	-3.5856	0.0	0.0	0.0	0.091364	-0.042745	0.01797	-9.8609	0.0	0.15741	0.0	-0.37841	0.27608	-2.0519	0.0	0.0	0.0	243.9	-0.61546	-0.53239	0.0	0.1899	0.0	0.0	0.0	0.0	-9.3774	0.0	-1.4114	0.0	-0.0056158	0.025424	0.0	-5.6851	-17.255	-22.474	-0.090965	-0.0023725	-0.94999	-99.855	2.2417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.8069	-0.001205	0.0	0.0	0.18765	-0.014154	-4.9805	0.027209	0.0	0.0	0.0	0.0	-0.0010435	0.0	0.0	0.0	-0.051384	0.0	0.0	0.0	0.0	-0.16453	-1.0016	0.0	0.0	-16.543	-0.067646	0.0	0.0	0.0	-0.0010052	-0.92438	0.0	0.0	-0.81575	0.0	-2.3116	0.0	0.0	0.0	0.0	83.782	-0.38013	-0.074492	0.0	-0.09541	-0.064051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.26172	0.057122	0.0
SBS31	-0.37303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0472	0.0	0.0	0.0	-0.36843	0.0	0.0	0.070678	-0.095249	0.0	0.0	0.0	0.0	0.0	-0.17342	0.0	0.0	0.0	0.0	-5.6353	-0.28956	-0.25593	0.0	0.0	4.1086	0.0	0.0	0.0	0.0	0.0	-0.15119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.501	0.0	0.0	0.0	0.0	0.0	0.0	0.059845	0.0	-110.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9204	0.0	-41.09	-9.5512	0.0	0.0	0.0	0.0	-0.099345	0.0	0.0	-10.12	0.0	-0.068357	-38.198	0.0	-17.671	-6.6614	-1.0375	0.0	-9.2139	0.0	0.0	0.0	-4.386	-4.5118	0.0	-41.44	-0.24056	0.0	0.0	-7.7145	202.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33127	0.0	0.0	0.0	-0.081723	-0.036305	-0.90741	12.042	0.0	0.0	0.0	-0.17205	-17.981	-2.3676	0.0	-29.024	19.908	0.0	3.3241	0.0	0.0	-0.082732	0.0	-0.30277	0.0	0.0	-0.87328	-1.3289	0.0	0.0	0.0	0.0	-5.7209	0.0	0.0	-4.2553	0.0	-0.0029464	-43.545	738.24	-4.7356	0.0	0.0	0.0	0.0	0.0	-0.10552	0.0	0.0	0.0	0.0	0.0	0.0	-0.49609	0.0	-9.7882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.114	0.0	0.0	0.0	0.0	-0.12444	0.0	0.0	0.0	0.0	-0.038115	0.0	0.0	0.0	-0.001013	-11.805	0.0	0.0	-2.8297	-0.039004	0.0	0.0	-96.144	0.0	0.0	0.0	0.0	0.0	0.0	0.0431	-0.07957	0.0	0.0	0.0	0.0	0.0	0.0	1.1522	-0.064198	-0.16803	0.0	0.0
SBS32	-4.097	0.0	0.0	-0.075541	0.0	0.0	0.0	0.0	0.0	0.0	-7.457	0.0	0.0	0.0	-2.4891	0.0	0.0	-0.055478	0.0	0.0	0.0	0.0	0.0	0.0	-0.065328	0.0	0.0	0.0	-14.622	0.0	-1.4117	0.0	0.0	0.0	-0.43837	0.0	0.0	0.0	0.0	0.0	-0.10877	-0.035313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.39377	-63.675	0.0	0.0	0.0	0.0	0.0	0.071459	0.0	-47.097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	766.51	-0.033612	0.0	0.0	0.0	0.0	15.353	0.0	0.0	-7.0821	0.0	-0.083185	-15.182	0.0	-17.674	0.37608	0.0	0.0	76.229	-28.728	0.0	0.0	0.0	-5.6885	0.0	-63.833	0.16906	0.0	0.0	-4.9784	-28.487	0.0	0.0	-0.0080302	0.0	0.0	0.0	0.0	0.0	0.0	-0.10656	-23.646	-1.6278	0.0	0.0	0.0	-0.083711	0.0	-7.4287	0.0	0.0	-0.35521	0.0	-2.5957	-15.167	0.0	0.063479	-23.84	0.0	-9.3903	-0.74976	-0.48998	0.0	-0.09307	0.0	-0.16846	0.0	0.0	-26.39	-0.11143	0.0	0.0	0.0	0.0	0.0	0.0	-2.1245	0.0	-0.08059	-0.0023181	-25.259	0.0	-3.5369	0.0	0.0	0.0	0.0	0.0	-0.063076	0.0	0.0	0.0	0.0	0.0	0.0	-0.74397	0.0	-9.7872	0.0	0.0	0.0	0.0	0.0	-0.0010431	0.0	0.0	0.0	-1.0403	0.0	0.0	0.0	0.0	-0.099307	-0.25003	0.0	0.0	0.0	-0.039919	0.0	0.0	0.0	-0.0017411	-0.078731	0.0	0.0	-3.2177	0.0	0.0	0.0	-10.755	0.0	0.0	-5.5	0.0	-10.58	0.0	-0.00018933	0.0	0.0	0.0	-1.1467	0.0	0.0	0.0	2.4282	0.0	2.5814	0.0	0.0
SBS33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057097	-0.041308	-0.081744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022254	0.0	0.0	0.0	-0.12612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.093866	0.0	0.0	-0.058867	0.0	-0.089382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.073883	0.65704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.071427	0.0	0.0	-0.067642	0.0	-0.40341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4399	0.0	0.0059172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.075688	-0.074138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBS34	-0.88543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.082248	0.0	0.0	0.0	-10.775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.40686	0.0	0.0	0.0	0.0	0.0	-0.061831	0.0	0.0	0.0	4.086	0.0	0.0	0.0	0.0	0.0	-0.060681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-103.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.442	0.0	0.0	0.0	0.0	0.0	-0.92239	0.0	0.0	0.0	0.0	0.0	-1.1642	0.0	-17.673	-13.393	0.0	0.0	-9.2139	0.0	0.0	0.0	0.0	-3.4879	0.0	-60.852	0.0	0.0	0.0	-6.2928	-24.311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.047011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.256	0.0	0.0	-28.09	0.0	0.0	0.0	0.0	0.0	-0.072137	0.0	-0.13202	0.0	0.0	-0.48878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.752	0.0	-4.89	0.0	0.0	0.0	0.0	0.0	-0.043227	0.0	0.0	0.0	0.0	0.0	0.0	-0.70045	0.0	-9.789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.078734	0.0	0.0	0.0	0.0	-0.061451	0.0	0.0	0.0	0.0	-0.034683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.7186	0.0	0.0	0.0	-10.776	0.0	0.0	0.0	0.0	0.0	0.0	-0.050965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15854	0.0	0.0
SBS35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.4827	0.0	0.0	0.0	-0.24703	0.0	-0.052578	-0.036411	-0.11738	0.0	0.0	0.0	0.0	0.0	-0.065656	0.0	0.0	0.0	-44.031	-4.4899	-2.3735	-0.083897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.082008	0.0	0.0	0.0	-0.50322	0.0	0.0	0.0	0.0	-43.727	-5.9457	0.0	0.0	0.0	0.0	-0.052528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.27	0.0	0.0	0.0	-10.885	0.0	0.0	-0.12228	0.0	0.0	0.0	-12.187	0.0	0.0	0.095522	-41.156	0.0	-7.1935	0.0	0.0	0.0	-0.0080335	0.0	0.0	0.0	0.0	0.0	0.0	-0.10323	-23.88	2.5152	0.0	0.0	0.0	-0.065774	-0.053707	-0.1753	-0.12858	0.0	-0.079206	0.0	0.0	0.0	-0.12809	0.036737	0.0	45.448	-2.7996	-0.396	-0.6725	0.0	0.0	0.0	-0.18647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0117	0.0	216.49	-12.81	-0.087885	-0.0015767	-27.741	127.01	-1.1316	0.0	0.0	0.0	0.0	-0.051415	-0.081669	0.0	-0.35489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046351	-1.8533	0.0	0.0	0.0	-0.0262	0.0	0.0	0.0	-0.0010064	-35.195	0.0	0.0	0.0	-0.048554	0.0	0.0	0.0	0.0	0.0	-16.184	0.0	-17.115	0.0	-0.019303	-6.8607	0.029268	0.0	0.0	0.0	0.0	0.0	0.0	-0.085117	0.0	0.0	0.0
SBS36	-0.15471	0.0	-0.0011751	-0.7968	0.0	-0.036042	-5.5568	0.0	0.0	0.0	-4.473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.098135	0.0	0.0	0.0	0.0	0.0	-0.32971	0.0	0.0	0.0	0.0	0.0	0.054499	0.0	0.0	0.0	-0.60118	0.0	0.0	0.0	0.0	0.0	0.0	-0.31362	0.0	0.0	0.0	0.12783	0.0	0.0	0.0	0.0	0.0	-14.545	0.0	0.0	0.0	0.0	-0.053693	0.0	-28.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2416	0.0	0.0	0.073893	0.0	0.0	0.0	0.0	-0.1858	0.0	0.0	0.0	0.0	0.0	0.0	-7.4354	0.0	0.0	-9.2002	-0.0018841	-9.2155	0.0	0.0	0.27832	-0.013714	-6.4104	0.0	-35.604	-0.20453	0.26528	0.0	-6.2943	-19.573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.064737	-0.16334	-20.653	0.0	0.0	0.0	0.0	0.088145	-0.041231	0.0	-7.7649	0.020177	-0.13072	0.0	-14.56	-18.329	-0.096293	0.0	-26.189	-2.3935	0.0	-0.74034	-0.1826	153.98	-0.083017	0.0	-0.13426	0.0	0.0	0.0	-0.16986	0.0	0.0	0.0	0.0	-6.0179	0.0	0.0	26.633	0.0	-0.0018594	0.0	-0.1055	-4.745	0.0	0.0	0.0	0.0	-0.078318	0.0	-0.19642	-0.09887	0.0	0.0	0.0	0.0	-0.4748	0.0	0.0	0.0	0.0	0.10713	0.0	0.0	-0.0016224	-16.343	0.0	0.0	-30.122	0.0	0.0	0.0	-17.105	0.0063806	0.0	0.0	0.0	0.0	-0.037953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.044769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.085412	-0.030996	-0.054455	-4.6399	0.0	0.0	-0.016921	0.0	0.0	0.0	0.0	-0.066466	0.0	0.0	0.0
SBS37	-1.8771	0.0	-0.0011879	0.0	0.0	0.0	-6.4838	0.0	0.0	0.0	-0.085266	0.0	-13.756	0.0	171.31	-0.014283	0.060222	-0.026913	0.0	0.0	0.0	0.0	0.0	0.0	-0.59119	0.0	0.0	0.0	-33.244	-5.6353	-7.8361	0.47321	-0.13973	0.0	0.0	0.0	-0.0015771	0.0	0.0	-51.175	0.0	-0.074579	0.0	0.0	0.0	-0.12442	0.0	-0.097343	0.0	0.0	0.0	-2.538	0.0	0.0	0.0	0.0	-0.18836	-10.13	0.0	0.0	0.0	-0.027597	0.0	0.0	0.0	-0.22739	0.0	0.0	0.0	-9.5388	0.0	-33.343	0.0	0.0	19.655	0.0	-5.4241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.27807	0.0	0.0	0.0	0.0	0.34259	0.0	0.0	0.0	0.0	0.0	0.64946	0.0	-7.7954	-16.176	0.072944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6818	0.0	0.0	0.0	0.0	0.0	0.0	-0.073835	-0.043272	-12.536	0.0	0.0	-0.41183	0.0	0.0	0.0	-2.534	0.0	0.0	-11.714	0.0	-0.87786	0.20686	0.0	0.0	0.0	-0.28311	-28.522	-0.0015843	-33.481	-0.15258	0.0	0.0	0.0	-0.59278	-5.8001	0.0	0.0	1.1277	0.0	0.0	-93.295	0.0	-4.8085	0.0	0.0	0.0	0.0	-1.6172	-0.073332	0.0	0.0	0.0	-0.0011973	0.0	0.0	0.0	0.0	0.0	0.0	-0.0004997	0.0	0.0	0.0	0.0	0.0	0.0	-2.0428	-24.986	-0.0016778	0.0	0.0	0.0	0.56473	-5.5715	0.0	0.0	0.0	-0.035767	0.0	0.0	0.0	-0.00099963	0.0	0.07486	0.0	0.0	0.0	0.0	-0.12193	0.0	-18.409	-69.555	0.0	0.0	72.55	-0.052392	0.19706	93.518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068115	0.0
SBS38	-0.1222	0.0	-0.0011816	0.93475	0.0	-0.017649	-9.1924	0.0	0.0	0.0	23.093	0.0	0.0	0.0	0.0	0.0	0.029687	-0.083437	-0.10209	0.0	0.0	0.0	0.0	0.0	-0.35493	0.0	0.0	0.0	0.0	0.0	-0.075312	0.0	0.0	0.0	-0.51427	0.0	0.0	0.0	0.0	0.0	0.0	-0.11724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030268	0.0	-98.671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5874	0.0	0.0	0.0	0.0	0.0	0.0	-9.9486	0.0	0.0	0.0	-0.0018971	-9.2139	0.0	0.0	-0.0081456	-0.017038	-6.5737	0.0	-79.73	-0.14872	0.0	0.0	-0.89122	-36.775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.189	-0.36253	-17.398	4.3886	0.0	0.0	0.0	-0.13431	0.024093	0.0	-23.494	0.0	0.20688	0.0	0.0	-20.44	-12.633	0.0	-18.728	0.15214	0.0	0.0	-0.67456	-49.654	-0.081675	0.0	-0.30727	0.0	0.0	0.0	-0.11071	0.0	0.0	0.0	0.0	-6.0639	0.0	0.0	0.0	0.0	0.0039267	0.0	-0.98989	79.991	0.0	0.062616	0.0	0.0	-2.0769	-0.057712	-0.17784	-3.3811	0.0	0.0	0.0	0.0	-1.0172	0.0	0.0	0.0	0.0	-0.052234	0.0	0.0	-0.001979	33.411	0.0	0.0	-3.1744	0.0	0.0	0.0	0.21234	-0.071436	0.0	0.0	0.0	0.0	-0.029131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.059821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.099192	-0.10552	-0.054914	-12.9	0.0	0.0	-0.034652	0.0	0.23204	0.0	0.0	-0.074622	0.0	0.0	0.0
SBS39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13294	-0.032244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.058815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.12	0.0	-2.4984	0.0	0.0	0.0	0.0	-1.3566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.28532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2264	0.0	-0.0009032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.097955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.152	0.0	0.0	0.0	0.0
SBS40	-0.18905	0.0	-0.0020458	-0.23597	-0.3406	0.047473	0.0	0.067401	0.0	0.0	0.0	0.0	0.0	0.0	-1.3241	0.0	0.0	0.25568	0.33235	0.0	0.0	-1.3652	0.0	0.0	0.82853	0.0	0.0	0.0	0.44583	-1.5658	-0.21986	0.0	0.0	0.0	-0.81125	0.0	0.0	0.0	4.2676	0.0	-0.042197	-0.11005	-0.54167	0.26561	-0.61259	0.0	0.0	-0.50631	-0.0071976	0.0	22.115	-0.018289	0.0	0.0	0.0	-0.26257	-0.044408	0.0	0.0	0.0	0.0	0.045625	0.023181	0.0	0.0	0.0	0.59736	0.0	5.291	0.13203	0.0	0.083109	0.0	-0.083298	0.67119	0.0	0.0	-4.6887	-0.063548	-0.51816	0.0	-12.195	-1.6124	0.53352	0.0	0.011058	0.0	0.0	0.0	0.51822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5952	0.60204	0.076844	-1.0299	-0.039115	0.0	24.321	0.0	0.0	0.0	0.0	0.0	3.5985	-2.1996	0.0	0.0	0.0	0.1701	-0.11319	-0.34056	0.55542	0.0	0.0	0.0	0.0	0.0	0.29268	0.10879	0.0	0.26719	8.8585	-0.23423	0.11201	0.0	0.0	0.0	0.092453	0.0	0.0	-1.4558	-0.5969	-0.36526	0.0	0.0	-0.55463	0.85362	0.0	0.0	-3.8484	-0.57621	-0.00091749	-2.7668	-0.03889	0.15082	0.0	0.0	0.37299	0.0	0.18495	0.0	-0.45298	0.0	0.95227	-0.0072356	0.0	0.0	0.0	0.26809	-3.7744	0.086146	0.0	0.0	0.0	0.0	0.0029538	0.0	0.0	0.0	0.22951	0.0	0.0	0.010686	-10.747	0.07789	0.0	0.0	0.0	-0.58958	0.093094	2.1757	0.0	0.0	0.012054	0.0	0.0	0.0	-0.28181	0.22595	-1.8667	0.0	1.363	0.0	0.0	-3.0053	-0.43041	-0.18296	0.0	0.089312	0.27849	-0.015731	0.0	0.0	0.57567	0.0	0.0	0.0	0.018524	-0.56457	0.0	0.086749
SBS41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12118	0.37608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.29304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.012561	0.0	0.0	0.0	0.0	-0.015722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.035484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.047839	0.0	0.0
SBS42	0.29724	0.0	0.0	-0.51971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9891	0.0	-0.033918	-0.042772	0.0	0.0	0.0	0.0	0.0	0.0	-0.33882	0.0	0.0	0.0	-36.255	0.0	0.064039	-0.41713	-36.674	0.0	0.72438	0.0	0.0	0.0	-17.632	0.0	0.32437	0.05996	0.0	0.0	0.0	-0.064099	0.0	0.0	0.0	-19.412	-31.173	0.0064897	0.0	0.0	0.0	0.0	0.027789	0.0	28.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.678	-0.052044	0.0	0.0	0.0	0.037505	0.0	0.0	0.0	-9.2173	-0.013678	-0.10326	0.30298	0.0	25.709	48.914	0.0	0.0	-4.7049	-2.2497	0.0	0.041176	0.066851	-4.6979	0.0	-30.375	-0.43827	0.0	-5.0382	2.573	-6.7581	0.0	0.0	-0.010392	0.0	0.0	0.0	0.0	0.0	0.0	-0.11522	-12.158	1.5095	0.0	0.0	0.0	0.072545	-0.059124	-0.38466	0.0	0.014243	-0.1534	0.0	-5.6972	-11.785	-0.051248	0.0	0.0	-0.045502	-5.1221	-0.5108	0.88379	0.0	-0.23845	0.0	-0.38771	0.0	0.0	-10.931	-0.25884	0.0	0.0	0.0	-0.59278	0.0	-12.77	-32.864	-9.0213	-0.12171	-0.0045319	-52.652	0.0	4.0649	0.0	0.0	0.0	0.0	0.0	-0.025752	0.0	-3.6686	0.0	0.0	0.0	0.0	-0.43682	0.0	48.973	-0.032344	0.0	-0.11596	0.0	0.0	-0.0014288	0.0	0.0	0.0	-6.5554	0.0	0.0	-0.0019366	0.0	0.14742	-1.4046	0.0	0.0	0.0	-0.095189	-99.438	0.0	0.0	0.0041782	0.0	0.0	0.0	-2.3857	0.0	0.0	0.0	-61.923	0.0	0.0	-8.3524	0.0	-0.1397	0.0	-0.033298	-0.044243	0.065129	0.0	-0.089793	0.0	0.0	0.0	-113.74	0.0	-0.34708	0.0	0.0
SBS43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.89119	0.0	0.0	0.0	0.0	0.0	-6.6177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00090201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
