	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
SBS44	0.38129	0.065131	0.0	0.0	-0.4115	0.0	0.0	0.1686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4649	0.023401	0.0	0.056086	0.0	0.0	0.0	29.303	0.0	0.0	0.0	74.553	0.14843	0.0	0.19969	0.0	0.4709	0.0	0.0	0.0	0.0	0.0	0.0	0.066724	-0.053614	0.0	-0.54238	0.0	0.0	0.0	0.009432	1.1473	0.0	12.555	0.0	0.0	0.0	-0.037041	-0.037765	0.0	-130.2	0.0	0.0	0.0042287	0.0	0.0	-3.0428	0.0	-2.4118	0.0	0.0	0.12034	0.0	0.16756	0.0	-0.12442	-0.79671	0.22141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.55	0.0	0.0	-0.16086	-0.029128	-3.8472	0.0	-139.21	0.0	0.0	0.0	-22.166	0.0	0.0	1.5248	0.030305	0.25066	3.7673	0.1482	0.0	0.0	0.0	0.0	0.0	-2.0619	0.0	0.0	0.0	-0.061969	0.15572	-0.088386	-0.18689	0.0	0.0	0.0	-1.2796	5.6564	0.13689	0.0	-35.939	-2.9527	6.0459	0.0	0.0	0.0	-0.20781	0.0	-0.1439	0.0	0.0	-1.5149	2.4141	1.0336	0.0	0.0	-1.8733	-5.7568	-4.838	0.0	2.6613	0.0	0.0021239	10.987	0.0	2.8986	0.0	0.0	0.0	0.0	0.0	-0.050517	0.0	0.0	1.1582	0.0026099	0.0	0.0	-1.9874	-0.14176	0.0	-0.023842	0.0	0.090423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6531	0.0082135	-1.4197	0.11171	0.0	0.0	-0.048534	0.0	0.0	0.0	0.0	0.58455	0.0	-1.5316	0.0	0.0	0.0	0.71551	0.0	0.0	-0.25804	-0.13252	0.0	0.0	0.0	0.0	0.0	0.21374	0.0	-0.070763	0.0	0.10223	0.0
SBS45	-0.22291	0.0	0.0054744	0.72352	0.0	0.03731	0.0	-0.056015	0.0	0.0	-0.1956	-0.054947	-27.996	0.0	0.0	-0.029994	0.0	0.077488	0.31615	0.0	0.0	0.0	0.0	0.0	-0.63864	0.0	0.0	0.080561	-4.3747	-2.345	-0.13619	-0.29876	-0.44823	0.0	1.8983	0.0	-0.0035433	0.0	0.0	-35.927	-0.42393	0.042771	0.0	0.048549	0.0	0.0	0.0	0.022253	0.0	-3.2717	-8.236	0.0	0.0	0.0	0.0	0.0	-0.028464	-21.44	-106.68	0.0	0.0	-0.09106	0.0	0.0	0.0	0.11334	0.24598	0.0	-11.991	0.10835	0.0	0.17875	0.0	-0.11873	-1.067	0.0	0.0	-4.3043	0.0	0.0	-4.6169	0.80471	-5.677	-3.1028	-7.5404	0.0048268	-5.1839	0.094818	0.0	0.21683	4.5227	-0.47667	-5.3061	-126.72	-0.13635	0.29641	0.0	-3.0381	8.6484	-0.081728	0.0	-0.030569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3623	0.0	0.0	0.0	0.082486	0.12172	-0.18916	0.35693	0.0	0.48151	0.0	-12.656	0.0	0.098663	0.0	-12.702	-0.056129	-1.1707	-0.42641	0.24504	6.5806	-0.13891	0.0	-0.098356	-55.577	-0.003558	2.0284	0.33454	0.0	0.0	0.0	-1.1359	-0.00058285	0.0	-2.8097	0.0	-0.21794	0.0029451	-1.0535	-0.54965	-1.3229	0.0	0.022605	0.0	0.0	0.0	0.0	0.2595	-0.47523	0.0	0.0045339	0.19574	0.0	-0.67299	0.0	-7.7924	0.07469	-0.0010633	-0.06325	0.19877	0.0	0.0042848	17.898	0.0	-1.0248	-0.084471	0.0014562	0.0	0.0	1.0036	-0.028031	0.0	0.0	0.035237	0.0	-0.045191	0.0	0.0	0.0	-0.0033501	-1.3601	0.0	-0.29196	-0.40981	0.20536	0.0	-0.10278	-1.1777	-5.4895	-102.51	-7.0819	0.0	0.039683	0.25577	-0.10551	0.0	0.0	-7.1605	0.0	0.0	0.0	0.0	-1.9754	0.030668	0.081468	0.0088661	0.05204
SBS46	-0.067053	0.0	-0.0011219	0.0	0.0	0.0	-9.8063	0.0	0.0	0.0	-0.073706	0.0	-13.756	0.0	-2.0131	-0.0072176	0.10182	-0.069066	0.0	0.0	0.0	0.0	0.0	0.0	-0.19374	0.0	0.0	0.0	-34.561	-5.6353	1.1506	-0.17153	0.0	0.0	0.0	0.0	-0.0015044	0.0	0.0	-65.849	-0.12552	-0.04674	0.0	0.0	0.0	-0.81496	0.0	-0.097998	0.0	45.367	0.0	0.0	0.0	0.0	0.0	0.0	-0.044765	-9.6511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.099588	0.0	0.0	-42.543	-0.35088	0.0	-60.228	0.0	0.0	-2.2878	0.0	-3.2765	-8.0962	0.0	-0.15278	-1.3463	0.0	-17.021	-11.177	-6.3222	0.0	0.0	0.0	0.0	0.48186	0.0	-5.0987	-0.30357	0.0	0.0	2.8389	0.0	-7.5639	-14.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2837	0.0	0.0	0.0	0.0	0.0	0.0	-0.063132	-0.018867	-0.21447	0.0	0.0	-0.36441	0.0	0.0	0.0	-7.1625	0.0	0.0	-0.016733	0.0	-0.58549	-0.49282	0.0	0.0	0.0	-0.28864	-21.645	-0.0014864	-20.272	-1.6614	0.0	0.0	0.0	-0.59513	-0.74022	0.0	0.0	-11.576	0.0	0.0050107	-14.163	-49.391	-4.7235	0.0	0.0	0.0	0.0	0.0	-0.066035	0.0	0.0	0.0	-0.001176	0.0	0.0	0.0	0.0	-7.4821	0.0	-0.00049238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3099	-0.0015667	0.0	0.0	0.0	-0.10318	-4.3679	0.0	0.0	0.0	-0.036593	0.0	0.0	0.0	-0.0017619	-8.5931	0.0	-0.26742	-0.95312	0.0	0.0	0.017482	-4.6296	-23.661	0.0	0.0	0.0	-14.114	-0.0083759	5.8095e-06	-3.1255	0.0	-4.0221	-0.0017081	0.0	0.0	0.0	-6.5367	0.0	-0.20418	0.0	0.0
SBS47	-3.7847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.6217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.066191	0.0	0.0	0.0	-0.60119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.2139	0.0	0.0	-0.038231	-0.023266	0.0	0.0	-46.156	0.0	0.0	0.0	-6.6975	-33.959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.055846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	318.45	0.0	0.0	-22.606	0.0	0.0	0.0	0.0	0.0	-0.055361	0.0	-0.21078	0.0	0.0	0.0	-0.11384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4478	0.0	0.0	0.0	0.0	0.0	0.056215	0.0	0.0	0.0	0.0	0.0	0.0	-0.14831	0.0	0.0	0.0	0.0	0.31731	0.0	0.0	0.0	0.0	0.0	0.0	-0.062421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.074699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBS48	0.0	0.0	0.0	-0.029887	0.0	0.0	0.0	0.0	0.0	0.0	-4.7659	0.0	0.0	0.0	-5.929	0.0	10.452	-0.023386	0.0	0.0	0.0	0.0	0.0	0.0	-2.0979	0.0	0.0	0.0	-23.873	0.0	-1.876	-0.14339	-18.51	0.0	0.23511	0.0	0.0	0.0	-16.138	0.0	-0.030987	0.0	0.0	0.0	0.0	-0.098157	0.0	0.0	0.0	-19.412	-61.726	0.0	0.0	0.0	0.0	0.0	-0.046456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.836	-19.852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.95	-0.013296	0.0	-29.219	0.0	-17.673	-12.526	-6.3934	0.0	0.0	-6.6597	0.0	0.0	0.0	-3.1782	0.0	0.0	-0.20507	0.0	-3.3272	-5.1277	-41.191	0.0	0.0	-0.0080323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.075357	0.0	-0.039757	0.0	0.0	-0.24304	0.0	0.0	0.0	-0.049589	0.0	0.0	-0.046705	-17.597	-0.66375	9.0239	0.0	0.0	0.0	-0.20916	0.0	0.0	-23.673	0.0	0.0	0.0	0.0	-0.59278	0.0	-12.719	-19.952	-22.982	-0.048364	0.0033599	-75.994	0.0	80.659	0.0	0.0	0.0	0.0	0.0	-0.069305	0.0	-2.6316	0.0	0.0	0.0	0.0	0.0	0.0	-9.789	0.0	0.0	0.0	0.0	0.0	-0.0010204	0.0	0.0	0.0	-6.2095	0.0	0.0	-0.0019319	0.0	-0.16956	-1.5487	0.0	0.0	0.0	-0.027259	-23.609	0.0	0.0	-0.0011948	0.37141	0.0	0.0	-1.8125	0.0	0.0	0.0	-0.87744	0.0	0.0	-16.132	0.0	-0.073605	0.0	0.019365	-6.2363	0.0	0.0	0.0	-0.10796	0.0	0.0	91.396	0.0	-0.094971	0.0	0.0
SBS49	-0.15403	0.0	-0.0011497	0.0	-0.2171	0.02897	-48.087	0.0	0.0	0.0	0.30148	0.0	0.0	0.0	12.422	0.0	0.0	-0.060788	-0.12657	0.0	0.0	0.0	0.0	0.032352	-0.41389	0.0	0.0	0.0	-0.97822	46.425	-0.45957	-0.14756	0.0	0.0	-0.39907	0.0	0.0	0.051299	0.0	0.0	-0.13449	0.0	0.0	0.0	0.0	-0.1342	0.0	0.0	0.0	0.0	-52.421	0.0	0.0	0.0	0.0	0.0	0.086135	0.0	-42.929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.29593	-0.086986	-41.543	-0.2121	0.022055	0.0	0.0	0.0	-0.2239	0.0	0.0	-10.12	0.0	-0.030534	-26.28	-3.0982	-17.364	-13.019	-0.12957	-0.0018546	-2.3236	-17.203	0.0	-0.36201	0.0	-12.051	0.0	0.0	-0.49052	0.0	0.0	-6.5917	-45.84	0.0	0.0	-0.011728	0.0	0.0	0.0	0.0	0.0	-0.056744	-0.34745	-14.28	-2.296	0.0	0.0	0.0	0.051887	0.034353	-5.0013	-0.34269	-0.034717	0.0	0.0	-0.11883	-21.112	-0.1588	0.0	-18.166	-0.094482	22.744	-0.98361	-0.3514	4.3974	-0.082372	0.0	-0.30684	0.0	0.0	-26.724	-0.14449	0.0	0.0	0.0	-0.59278	-1.4825	0.0	-24.512	-21.399	-0.14423	-0.0011581	-41.194	-0.18507	-3.1921	0.0	0.0	0.0	0.0	-8.6444	-0.11103	-0.14647	-1.4034	0.0	0.0	0.0	0.0	-0.86216	0.0	-9.5141	0.0	0.0	-0.0074811	0.0	0.0	0.0042266	16.933	0.0	0.0	-22.294	0.0	0.0	0.0	0.0	-0.15811	-1.8137	0.0	0.0	0.0	-0.038864	-70.638	0.0	0.0	-0.00026941	0.29429	0.0	0.0	-0.56022	-0.045636	-2.1201	0.0	920.57	0.0	0.0	-9.505	-0.14739	-15.128	0.06816	-0.20746	-18.894	0.0	0.0	0.0	0.0	0.0	0.0	-124.0	-0.072749	-0.14231	0.0	0.0
SBS50	-1.3416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.57689	0.0	0.0	0.0	-1.9199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1065	0.0	0.0	0.0	0.0	0.0	-0.10699	-0.1495	-2.9498	0.0	-0.96386	0.0	0.0	0.0	-17.632	0.0	-0.24724	-0.044679	0.0	0.0	0.0	-0.09313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031468	0.0	-14.544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.361	-0.88262	0.0	0.0	0.0	0.0	-0.16412	0.0	0.0	0.0	-0.013152	0.0	-24.892	0.0	-23.352	-8.0621	-7.4207	0.0	-6.1932	0.0	0.0	0.35593	-0.025652	0.0	0.0	-22.354	-0.11574	0.0	-6.0276	-3.9296	-8.9228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4553	0.0	0.0	0.0	-0.077391	0.0	-9.3967	0.0	0.0	0.0	0.0	-8.7699	-14.923	-2.521	0.0	-5.6427	-0.027567	0.0	-0.85721	0.0	0.0	-0.090574	0.0	0.010315	0.0	0.0	-13.049	28.724	0.0	0.0	0.0	-0.59278	0.0	-12.899	0.0	-22.733	0.0	0.0048113	-103.23	0.0	-2.8559	0.0	0.0	0.0	0.0	0.0	-0.06815	0.0	-7.6948	0.0	0.0	0.0	0.0	-0.35889	0.0	-11.99	0.0	0.0	-0.042092	0.0	0.0	0.0	0.0	0.0	0.0	-0.056	0.0	0.0	-0.0019114	0.0	-0.15236	0.0	0.0	0.0	0.0	-0.0204	-60.693	0.0	0.0	0.0	-3.9688	0.0	0.0	-5.1108	0.0	0.0	0.0	-106.82	0.0	0.0	0.0	0.0	-0.029427	0.0	0.068313	-4.2981	0.0	0.0	0.0	-0.93212	0.0	0.0	0.0	0.0	-0.3187	0.0	0.0
SBS51	-0.14975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.089	0.0	0.0	0.0	0.0	0.0	-1.1704	-0.027279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10024	0.0	0.0	0.0	-0.35983	0.0	0.0	0.0	0.0	0.0	0.0	-0.029743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15641	0.0	0.0	-10.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.2036	0.0	0.0	0.0	-0.054229	-0.33351	0.0	-24.897	-0.20507	0.0	0.0	-4.4272	-27.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.071048	0.0	0.0	0.0	0.0	0.0	0.0	-0.2575	-14.167	0.0	0.0	-17.991	0.0	0.0	0.0	0.0	0.0	-0.12697	0.0	-0.20894	0.0	0.0	0.0	-0.61665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019929	0.0	0.0	-3.8554	0.0	0.0	0.0	0.0	0.0	0.070905	0.0	0.0	0.0	0.0	0.0	0.0	-0.26968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3219	0.0	0.0	0.0	0.0	-0.060975	0.0	0.0	0.0	0.0	-0.038982	0.0	0.0	0.0	-0.0010117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.095706	0.0	0.0	0.0	-0.90076	0.0	0.0	0.0	-121.75	0.0	0.0	0.0	0.0
SBS52	-0.1108	0.0	-0.0020379	0.0	0.0	0.0	-38.746	0.0	0.0	0.0	0.24763	-0.038518	-25.886	0.0	-2.1397	0.047485	0.0	-0.068914	0.0	0.0	0.0	0.0	0.0	0.0	-0.021524	0.0	0.0	0.0	-28.994	-2.9355	-0.34105	-0.10094	8.2701	0.0	-0.47357	0.0	-0.0031852	0.0	0.0	10.661	-0.54126	-0.082699	0.0	0.0	0.0	-3.5053	0.0	-0.31917	0.0	0.0	-16.158	0.0	0.0	0.070423	0.0	0.0	-0.069775	-8.7462	-115.8	0.031351	0.0	-0.077014	0.0	1.8167	0.0	-0.60557	0.0	0.0	-15.464	-0.067743	0.0	-2.2402	0.0	0.0	-0.12249	0.0	0.47809	12.296	0.0	-0.085026	407.47	0.0	-39.168	-53.373	0.0	0.0	-13.638	-16.294	0.0	0.13187	-0.031902	-1.0104	0.0	-11.978	-0.56915	0.0	0.0	35.51	-18.284	-0.037778	0.0	-0.00903	0.0	0.0	0.0	0.0	0.035707	-0.90309	-0.099336	-25.758	2.3721	0.0	0.0	0.0	0.048874	-0.051982	-0.23263	0.0	0.0	0.38689	0.0	-0.70806	-22.238	-0.10081	0.0	-24.526	-0.46781	-22.902	-1.2845	-0.8182	437.24	-0.0938	0.0	0.024541	-12.946	-0.0027065	-16.293	-1.6785	0.0	0.0	0.0	0.49305	-1.8336	0.0	232.98	-19.686	-0.10764	-0.00078773	-41.857	-32.018	-7.8427	0.0	0.0	0.0	0.0	-7.4482	0.0	0.0	-7.3559	0.0	-0.0015519	0.0	0.0	-0.19322	0.0	-41.692	-0.010822	-0.0010048	0.0	0.0	0.0	-0.0011049	-65.205	0.0	-4.0314	313.13	0.00892	0.0	0.0	0.0	0.10593	-8.4233	0.0	0.0	0.0	-0.063005	0.0	0.0	0.0	-0.0022434	0.0	0.0	-0.34401	-1.5703	0.0	0.0	-0.52469	-369.72	-1.0171	-64.385	-16.136	0.0	28.889	0.17637	0.033464	0.28793	0.0	-9.3072	0.0	0.0	0.0	0.0	-3.7416	0.0	-0.14164	0.054501	-0.034769
SBS53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12912	0.0	0.031721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1474	0.0	0.0	0.0	-33.619	0.0	0.0	-0.18507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.8046	0.0	0.0	0.0	0.0	-45.811	0.0	0.0	0.0	0.0	0.0	-0.034981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.499	0.0	0.0	-4.3021	0.0	-0.32218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32836	0.0	0.0	0.0	-0.006585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1508	0.0	0.0	0.0	-0.057487	0.0	-0.094457	0.0	0.0	-0.39818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.82172	-0.50087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.951	-0.032844	-0.0023134	-92.406	0.0	0.17454	0.0	0.0	0.0	0.0	0.0	-0.046428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0010187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.088023	0.0	0.0	0.0	0.0	-0.016307	0.0	0.0	0.0	-0.001042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.798	0.0	-80.872	0.0	0.015722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBS54	0.0	0.0	0.0	0.0	0.0	-0.75148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-20.565	0.0	-0.065021	-0.025275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20128	-0.17366	-0.074367	0.0	1.403	0.0	0.0	0.0	-12.944	0.0	0.0	-0.082117	0.0	0.0	0.0	-0.13046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050925	0.0	0.0	0.0	0.0	-0.090665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029948	0.0	0.0	0.0	0.0	0.0	-1.1312	0.0	0.0	0.0	0.0	-0.51277	0.0	0.0	0.0	0.0	0.0	0.27991	2.8298	0.0	-57.584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6722	0.0	0.0	0.0	0.021708	0.0	-0.22349	0.0	0.0	0.0	0.0	0.0	0.0	-0.12033	0.0	0.0	0.089047	0.0	0.0	0.0	0.0	0.0	0.0	-0.13959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8396	0.0	6.0167	0.0	-6.346	0.0	0.0032583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.095073	0.0	-13.224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.082659	0.0	0.0	0.0	0.0	0.0	0.0	-0.054061	0.0	0.0	-0.0043912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-74.221	0.0	0.0	0.0	0.18629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.5726	0.0	0.024851	-0.112	0.0	0.0	0.0	-10.035	0.0	0.0	0.0	0.0	0.0	0.0	-0.013221
SBS55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00090634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBS56	-0.193	0.0	0.0	0.0	0.0	0.0	0.0	-0.3654	0.0	0.0	-0.15482	0.0	0.0	0.0	-2.0445	0.0	0.071107	-0.046718	0.0	0.0	0.0	0.0	0.0	0.0	-0.44458	0.0	0.0	0.0	0.0	0.0	-1.4369	0.0	-0.12112	0.0	-0.19176	0.0	0.0	0.0	-15.957	0.0	1.2356	0.10782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031644	0.0	-3.5474	0.0	0.0	-0.031237	0.0	0.0	0.0	0.0	0.0	0.0	-6.6418	-0.061663	0.0	0.0	0.0	0.0	-1.7705	0.0	0.0	-8.8296	-0.013716	-4.4434	183.46	0.0	-4.9757	107.89	0.0	0.0	-4.8798	0.0	0.0	0.12263	-3.105	0.65803	0.0	-41.26	-0.23793	0.0	-3.9713	-3.6288	1.8408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.281	0.0	0.0	0.0	0.15779	0.0	0.0	0.0	0.0	0.0	0.0	-16.385	-13.859	-0.10833	0.0	-14.832	-0.70727	0.0	0.0	0.0	0.0	-0.16967	0.0	-0.16012	0.0	0.0	-22.594	-0.18679	0.0	0.0	0.0	-0.59278	0.0	-11.222	0.0	0.0	0.0	-0.00088725	-22.609	0.0	-1.8865	0.0	0.0	0.0	0.0	0.0	-0.03981	0.0	0.0	0.0	0.0	0.0	0.0	-0.3087	0.0	77.928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.176	0.0	0.0	-0.001985	0.0	-0.12535	0.0	0.0	0.0	0.0	0.043872	-125.11	0.0	0.0	0.010741	-8.0829	0.0	0.0	-0.32667	0.0	0.0	0.0	741.83	0.0	0.0	0.0	0.0	0.0	0.0	0.052771	-0.095776	0.0	0.0	0.0	-1.4684	0.0	0.0	-43.082	0.0	-0.15417	0.0	0.0
